QuoteValidationServiceImpl.java,com.autoinsurance.quote.service.validation.QuoteValidationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE,validateDriverAge,166,KILLED,com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest]/[nested-class:DriverValidationTests]/[method:should_ThrowException_When_DriverIsTooYoung()]
QuoteValidationServiceImpl.java,com.autoinsurance.quote.service.validation.QuoteValidationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,validateDriverBasicInfo,150,KILLED,com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest]/[nested-class:DriverValidationTests]/[method:should_ThrowException_When_DriverDateOfBirthIsNull()]
QuoteValidationServiceImpl.java,com.autoinsurance.quote.service.validation.QuoteValidationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,validateDriverBasicInfo,150,KILLED,com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest]/[nested-class:DriverValidationTests]/[method:should_TestEmptyStringValidationForDriverNames()]
QuoteValidationServiceImpl.java,com.autoinsurance.quote.service.validation.QuoteValidationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,validateDriverBasicInfo,154,KILLED,com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest]/[nested-class:DriverValidationTests]/[method:should_ThrowException_When_DriverDateOfBirthIsNull()]
QuoteValidationServiceImpl.java,com.autoinsurance.quote.service.validation.QuoteValidationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,validateDriverBasicInfo,154,KILLED,com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest]/[nested-class:DriverValidationTests]/[method:should_TestEmptyStringValidationForDriverNames()]
QuoteValidationServiceImpl.java,com.autoinsurance.quote.service.validation.QuoteValidationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,validateDriverBasicInfo,158,KILLED,com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest]/[nested-class:DriverValidationTests]/[method:should_ThrowException_When_DriverDateOfBirthIsNull()]
QuoteValidationServiceImpl.java,com.autoinsurance.quote.service.validation.QuoteValidationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,validateDriversPresence,87,KILLED,com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest]/[nested-class:QuoteRequestValidationTests]/[method:should_ThrowException_When_CoverageAmountIsZeroOrNegative()]
QuoteValidationServiceImpl.java,com.autoinsurance.quote.service.validation.QuoteValidationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,validateDriversPresence,87,KILLED,com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest]/[nested-class:QuoteRequestValidationTests]/[method:should_ThrowException_When_DriversListIsEmpty()]
QuoteValidationServiceImpl.java,com.autoinsurance.quote.service.validation.QuoteValidationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,validateQuoteRequest,35,KILLED,com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest]/[nested-class:QuoteRequestValidationTests]/[method:should_ThrowException_When_QuoteRequestIsNull()]
QuoteValidationServiceImpl.java,com.autoinsurance.quote.service.validation.QuoteValidationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,validateQuoteRequest,39,SURVIVED,none
QuoteValidationServiceImpl.java,com.autoinsurance.quote.service.validation.QuoteValidationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,validateQuoteRequest,40,KILLED,com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest]/[nested-class:QuoteRequestValidationTests]/[method:should_ThrowException_When_DriversListIsNull()]
QuoteValidationServiceImpl.java,com.autoinsurance.quote.service.validation.QuoteValidationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,validateQuoteRequest,41,KILLED,com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest]/[nested-class:QuoteRequestValidationTests]/[method:should_ThrowException_When_CoverageAmountIsZeroOrNegative()]
QuoteValidationServiceImpl.java,com.autoinsurance.quote.service.validation.QuoteValidationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,validateQuoteRequest,44,SURVIVED,none
QuoteValidationServiceImpl.java,com.autoinsurance.quote.service.validation.QuoteValidationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,validateQuoteRequest,47,SURVIVED,none
QuoteValidationServiceImpl.java,com.autoinsurance.quote.service.validation.QuoteValidationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,validateVehicle,55,KILLED,com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest]/[nested-class:VehicleValidationTests]/[method:should_ThrowException_When_VehicleIsNull()]
QuoteValidationServiceImpl.java,com.autoinsurance.quote.service.validation.QuoteValidationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,validateVehicle,59,KILLED,com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest]/[nested-class:VehicleValidationTests]/[method:should_ThrowException_When_VinIsEmpty()]
QuoteValidationServiceImpl.java,com.autoinsurance.quote.service.validation.QuoteValidationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,validateVehicle,60,KILLED,com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest]/[nested-class:VehicleValidationTests]/[method:should_ThrowException_When_VehicleYearIsNull()]
QuoteValidationServiceImpl.java,com.autoinsurance.quote.service.validation.QuoteValidationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,validateVehicle,61,KILLED,com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest]/[nested-class:VehicleValidationTests]/[method:should_ThrowException_When_VehicleMakeIsNull()]
QuoteValidationServiceImpl.java,com.autoinsurance.quote.service.validation.QuoteValidationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,validateVehicleAge,123,KILLED,com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest]/[nested-class:VehicleValidationTests]/[method:should_AcceptCurrentYearVehicle()]
QuoteValidationServiceImpl.java,com.autoinsurance.quote.service.validation.QuoteValidationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,validateVehicleAge,127,KILLED,com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest]/[nested-class:VehicleValidationTests]/[method:should_AcceptVehicleAtMaximumAgeBoundary()]
QuoteValidationServiceImpl.java,com.autoinsurance.quote.service.validation.QuoteValidationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,validateVehicleAge,121,KILLED,com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest]/[nested-class:VehicleValidationTests]/[method:should_ThrowException_When_VehicleMakeIsNull()]
QuoteValidationServiceImpl.java,com.autoinsurance.quote.service.validation.QuoteValidationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,validateVehicleAge,116,KILLED,com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest]/[nested-class:VehicleValidationTests]/[method:should_ThrowException_When_VehicleYearIsNull()]
QuoteValidationServiceImpl.java,com.autoinsurance.quote.service.validation.QuoteValidationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE,validateVehicleAge,123,KILLED,com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest]/[nested-class:VehicleValidationTests]/[method:should_ThrowException_When_VehicleYearIsInFuture()]
QuoteValidationServiceImpl.java,com.autoinsurance.quote.service.validation.QuoteValidationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE,validateVehicleAge,127,KILLED,com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest]/[nested-class:VehicleValidationTests]/[method:should_ThrowException_When_VehicleIsTooOld()]
QuoteValidationServiceImpl.java,com.autoinsurance.quote.service.validation.QuoteValidationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,validateVehicleBasicInfo,144,KILLED,com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest]/[nested-class:VehicleValidationTests]/[method:should_ThrowException_When_VehicleCurrentValueIsZeroOrNegative()]
QuoteValidationServiceImpl.java,com.autoinsurance.quote.service.validation.QuoteValidationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,validateVehicleBasicInfo,136,KILLED,com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest]/[nested-class:VehicleValidationTests]/[method:should_ThrowException_When_VehicleModelIsNull()]
QuoteValidationServiceImpl.java,com.autoinsurance.quote.service.validation.QuoteValidationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,validateVehicleBasicInfo,136,KILLED,com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest]/[nested-class:VehicleValidationTests]/[method:should_TestEmptyStringValidationForMakeAndModel()]
QuoteValidationServiceImpl.java,com.autoinsurance.quote.service.validation.QuoteValidationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,validateVehicleBasicInfo,140,KILLED,com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest]/[nested-class:VehicleValidationTests]/[method:should_ThrowException_When_VehicleCurrentValueIsNull()]
QuoteValidationServiceImpl.java,com.autoinsurance.quote.service.validation.QuoteValidationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,validateVehicleBasicInfo,140,KILLED,com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest]/[nested-class:VehicleValidationTests]/[method:should_TestEmptyStringValidationForMakeAndModel()]
QuoteValidationServiceImpl.java,com.autoinsurance.quote.service.validation.QuoteValidationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,validateVehicleBasicInfo,144,KILLED,com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest]/[nested-class:VehicleValidationTests]/[method:should_AcceptVehicleAtMaximumAgeBoundary()]
QuoteValidationServiceImpl.java,com.autoinsurance.quote.service.validation.QuoteValidationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE,validateVehicleBasicInfo,144,KILLED,com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest]/[nested-class:VehicleValidationTests]/[method:should_ThrowException_When_VehicleCurrentValueIsZeroOrNegative()]
QuoteValidationServiceImpl.java,com.autoinsurance.quote.service.validation.QuoteValidationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,validateVehiclePresence,81,SURVIVED,none
QuoteValidationServiceImpl.java,com.autoinsurance.quote.service.validation.QuoteValidationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,validateVin,103,KILLED,com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest]/[nested-class:VehicleValidationTests]/[method:should_ThrowException_When_VinFormatIsInvalid()]
QuoteValidationServiceImpl.java,com.autoinsurance.quote.service.validation.QuoteValidationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,validateVin,103,KILLED,com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest]/[nested-class:VehicleValidationTests]/[method:should_ThrowException_When_VinIsEmpty()]
QuoteValidationServiceImpl.java,com.autoinsurance.quote.service.validation.QuoteValidationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,validateVin,107,KILLED,com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.validation.QuoteValidationServiceImplTest]/[nested-class:VehicleValidationTests]/[method:should_ThrowException_When_VinFormatIsInvalid()]
RiskCalculationServiceImpl.java,com.autoinsurance.quote.service.RiskCalculationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,applyDriverRiskFactors,56,KILLED,com.autoinsurance.quote.service.RiskCalculationServiceImplTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.RiskCalculationServiceImplTest]/[nested-class:DriverRiskFactorTests]/[method:should_TestDriverAgeBoundaryConditions()]
RiskCalculationServiceImpl.java,com.autoinsurance.quote.service.RiskCalculationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,applyDriverRiskFactors,58,KILLED,com.autoinsurance.quote.service.RiskCalculationServiceImplTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.RiskCalculationServiceImplTest]/[nested-class:DriverRiskFactorTests]/[method:should_TestDriverAgeBoundaryConditions()]
RiskCalculationServiceImpl.java,com.autoinsurance.quote.service.RiskCalculationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,applyDriverRiskFactors,68,SURVIVED,none
RiskCalculationServiceImpl.java,com.autoinsurance.quote.service.RiskCalculationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,applyDriverRiskFactors,68,KILLED,com.autoinsurance.quote.service.RiskCalculationServiceImplTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.RiskCalculationServiceImplTest]/[nested-class:DriverRiskFactorTests]/[method:should_ApplyExperienceDiscount_When_DriverIsExperienced()]
RiskCalculationServiceImpl.java,com.autoinsurance.quote.service.RiskCalculationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE,applyDriverRiskFactors,56,KILLED,com.autoinsurance.quote.service.RiskCalculationServiceImplTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.RiskCalculationServiceImplTest]/[nested-class:MultipleDriversTests]/[method:should_CalculatePremium_When_MultipleDriversProvided()]
RiskCalculationServiceImpl.java,com.autoinsurance.quote.service.RiskCalculationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE,applyDriverRiskFactors,58,KILLED,com.autoinsurance.quote.service.RiskCalculationServiceImplTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.RiskCalculationServiceImplTest]/[nested-class:DriverRiskFactorTests]/[method:should_ApplySlightlyHigherRiskFactor_When_DriverIsSenior()]
RiskCalculationServiceImpl.java,com.autoinsurance.quote.service.RiskCalculationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE,applyDriverRiskFactors,68,KILLED,com.autoinsurance.quote.service.RiskCalculationServiceImplTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.RiskCalculationServiceImplTest]/[nested-class:DriverRiskFactorTests]/[method:should_ApplyExperienceDiscount_When_DriverIsExperienced()]
RiskCalculationServiceImpl.java,com.autoinsurance.quote.service.RiskCalculationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,applyDriverRiskFactors,73,KILLED,com.autoinsurance.quote.service.RiskCalculationServiceImplTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.RiskCalculationServiceImplTest]/[nested-class:DriverRiskFactorTests]/[method:should_HandleNullExperience_When_ExperienceNotProvided()]
RiskCalculationServiceImpl.java,com.autoinsurance.quote.service.RiskCalculationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,calculateAge,77,KILLED,com.autoinsurance.quote.service.RiskCalculationServiceImplTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.RiskCalculationServiceImplTest]/[nested-class:DriverRiskFactorTests]/[method:should_ApplySlightlyHigherRiskFactor_When_DriverIsSenior()]
RiskCalculationServiceImpl.java,com.autoinsurance.quote.service.RiskCalculationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,calculateBasePremium,39,KILLED,com.autoinsurance.quote.service.RiskCalculationServiceImplTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.RiskCalculationServiceImplTest]/[nested-class:VehicleAgeFactorTests]/[method:should_ApplyVehicleAgeFactor_When_VehicleIsOlder()]
RiskCalculationServiceImpl.java,com.autoinsurance.quote.service.RiskCalculationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,calculateBasePremium,40,SURVIVED,none
RiskCalculationServiceImpl.java,com.autoinsurance.quote.service.RiskCalculationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,calculateBasePremium,40,KILLED,com.autoinsurance.quote.service.RiskCalculationServiceImplTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.RiskCalculationServiceImplTest]/[nested-class:VehicleAgeFactorTests]/[method:should_ApplyVehicleAgeFactor_When_VehicleIsOlder()]
RiskCalculationServiceImpl.java,com.autoinsurance.quote.service.RiskCalculationServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,calculateBasePremium,48,KILLED,com.autoinsurance.quote.service.RiskCalculationServiceImplTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.RiskCalculationServiceImplTest]/[nested-class:DriverRiskFactorTests]/[method:should_HandleNullExperience_When_ExperienceNotProvided()]
QuoteServiceImpl.java,com.autoinsurance.quote.service.QuoteServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,buildQuoteResponse,176,KILLED,com.autoinsurance.quote.service.QuoteServiceTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.QuoteServiceTest]/[method:should_CalculateMonthlyPremium_When_AnnualPremiumProvided()]
QuoteServiceImpl.java,com.autoinsurance.quote.service.QuoteServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,buildQuoteResponseFromEntity,191,KILLED,com.autoinsurance.quote.service.QuoteServiceImplAdditionalTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.QuoteServiceImplAdditionalTest]/[method:should_BuildResponse_When_DiscountsAppliedIsNull()]
QuoteServiceImpl.java,com.autoinsurance.quote.service.QuoteServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,calculatePremium,115,KILLED,com.autoinsurance.quote.service.QuoteServiceImplAdditionalTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.QuoteServiceImplAdditionalTest]/[method:should_ThrowIllegalArgumentException_When_PremiumCalculationRequestIsNull()]
QuoteServiceImpl.java,com.autoinsurance.quote.service.QuoteServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,calculatePremium,120,KILLED,com.autoinsurance.quote.service.QuoteServiceImplAdditionalTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.QuoteServiceImplAdditionalTest]/[method:should_PropagateException_When_ValidationFailsForPremiumCalculation()]
QuoteServiceImpl.java,com.autoinsurance.quote.service.QuoteServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,calculatePremium,128,KILLED,com.autoinsurance.quote.service.QuoteServiceTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.QuoteServiceTest]/[method:should_CalculatePremium_When_RiskFactorsConsidered()]
QuoteServiceImpl.java,com.autoinsurance.quote.service.QuoteServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,calculatePremiumComponents,162,KILLED,com.autoinsurance.quote.service.QuoteServiceImplAdditionalTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.QuoteServiceImplAdditionalTest]/[method:should_PropagateException_When_EntityBuilderFails()]
QuoteServiceImpl.java,com.autoinsurance.quote.service.QuoteServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,createQuoteEntity,169,KILLED,com.autoinsurance.quote.service.QuoteServiceImplAdditionalTest.[engine:junit-jupiter]/[class:com.autoinsurance.quote.service.QuoteServiceImplAdditionalTest]/[method:should_PropagateException_When_RepositoryFails()]
